,title,source,category,text,href,tokens
83,5 Simple Ways to Help Prevent Wandering in Children with Autism,https://www.autismparentingmagazine.com/,category-autism-articles,"If you are a parent to a child with autism, then you may have a child who tries or has tried to escape or elope from your home, your supervision when in public or even from their classroom at school. It can be scary if you think you have 60 seconds to run to the… Continue Reading
",https://www.autismparentingmagazine.com/prevent-wandering/,"['if', 'you', 'are', 'a', 'parent', 'to', 'a', 'child', 'with', 'autism', 'then', 'you', 'may', 'have', 'a', 'child', 'who', 'tries', 'or', 'has', 'tried', 'to', 'escape', 'or', 'elope', 'from', 'your', 'home', 'your', 'supervision', 'when', 'in', 'public', 'or', 'even', 'from', 'their', 'classroom', 'at', 'school', 'it', 'can', 'be', 'scary', 'if', 'you', 'think', 'you', 'have', '60', 'seconds', 'to', 'run', 'to', 'the', 'continue', 'reading']"
84,10 Things Medics Need to Know about Your Autism,https://www.autismparentingmagazine.com/,category-autism-articles,"Accidents happen. We all hope for the best, but being prepared for the unexpected is particularly important for people with autism. The heightened level of anxiety associated with an emergency can turn a challenging event into a nightmare, so being ready is of the utmost importance Owing to the complex and individual nature of autism,… Continue Reading
",https://www.autismparentingmagazine.com/special-alert-10-things-medics-need-to-know-about-your-autism/,"['accidents', 'happen', 'we', 'all', 'hope', 'for', 'the', 'best', 'but', 'being', 'prepared', 'for', 'the', 'unexpected', 'is', 'particularly', 'important', 'for', 'people', 'with', 'autism', 'the', 'heightened', 'level', 'of', 'anxiety', 'associated', 'with', 'an', 'emergency', 'can', 'turn', 'a', 'challenging', 'event', 'into', 'a', 'nightmare', 'so', 'being', 'ready', 'is', 'of', 'the', 'utmost', 'importance', 'owing', 'to', 'the', 'complex', 'and', 'individual', 'nature', 'of', 'autism', 'continue', 'reading']"
85,Warm Weather Safety,https://www.autismparentingmagazine.com/,category-autism-articles,"Warm Weather Safety By Megan Kelly Summer time is in full swing, and the warm weather is here. Fun in the sun, picnics, swimming, and outdoor play are all enjoyable ways for children to spend the summer season, but safety should always be kept in mind. Since children spend much more time outdoors during the… Continue Reading
",https://www.autismparentingmagazine.com/warm-weather-safety/,"['warm', 'weather', 'safety', 'by', 'megan', 'kelly', 'summer', 'time', 'is', 'in', 'full', 'swing', 'and', 'the', 'warm', 'weather', 'is', 'here', 'fun', 'in', 'the', 'sun', 'picnics', 'swimming', 'and', 'outdoor', 'play', 'are', 'all', 'enjoyable', 'ways', 'for', 'children', 'to', 'spend', 'the', 'summer', 'season', 'but', 'safety', 'should', 'always', 'be', 'kept', 'in', 'mind', 'since', 'children', 'spend', 'much', 'more', 'time', 'outdoors', 'during', 'the', 'continue', 'reading']"
86,Top Advice for Surviving Plane Travel With Your Autistic Child,https://www.autismparentingmagazine.com/,category-autism-articles,"It was not going to be an easy journey seated next to a tired, overstimulated child who needed constant reassurance and who repetitively pushed buttons, opened and closed tray tables, was anxious about flying, and didn’t like crowds. The problems began when we boarded the plane and realized we had been seated in a different… Continue Reading
",https://www.autismparentingmagazine.com/advice-successful-plane-travel/,"['it', 'was', 'not', 'going', 'to', 'be', 'an', 'easy', 'journey', 'seated', 'next', 'to', 'a', 'tired', 'overstimulated', 'child', 'who', 'needed', 'constant', 'reassurance', 'and', 'who', 'repetitively', 'pushed', 'buttons', 'opened', 'and', 'closed', 'tray', 'tables', 'was', 'anxious', 'about', 'flying', 'and', 'didn', 't', 'like', 'crowds', 'the', 'problems', 'began', 'when', 'we', 'boarded', 'the', 'plane', 'and', 'realized', 'we', 'had', 'been', 'seated', 'in', 'a', 'different', 'continue', 'reading']"
87,Cup Stacking Champion Races to the Top of the Pyramid,https://www.autismparentingmagazine.com/,category-autism-articles,"On February 3, 1997, the door to this world opened for me like it does for all of us as we leave the safety of our mother’s womb and begin our journey in this life.  Little did we know that this journey would not only take on a daunting, life-changing twist for me, but also… Continue Reading
",https://www.autismparentingmagazine.com/cup-stacking-champion-aspergers/,"['on', 'february', '3', '1997', 'the', 'door', 'to', 'this', 'world', 'opened', 'for', 'me', 'like', 'it', 'does', 'for', 'all', 'of', 'us', 'as', 'we', 'leave', 'the', 'safety', 'of', 'our', 'mother', 's', 'womb', 'and', 'begin', 'our', 'journey', 'in', 'this', 'life', 'little', 'did', 'we', 'know', 'that', 'this', 'journey', 'would', 'not', 'only', 'take', 'on', 'a', 'daunting', 'life', 'changing', 'twist', 'for', 'me', 'but', 'also', 'continue', 'reading']"
88,10 Benefits of Jigsaw Puzzles For People with Special Needs,https://www.autismparentingmagazine.com/,category-autism-articles,"I am the mother of a beautiful daughter who has autism spectrum disorder (ASD), and by sheer coincidence, I own a puzzle company.  I clearly remember the light bulb moment when I was working on my hobby, which is jigsaw puzzles, and my daughter came over to the table where I was assembling the pieces… Continue Reading
",https://www.autismparentingmagazine.com/benefits-of-jigsaw-puzzles/,"['i', 'am', 'the', 'mother', 'of', 'a', 'beautiful', 'daughter', 'who', 'has', 'autism', 'spectrum', 'disorder', 'asd', 'and', 'by', 'sheer', 'coincidence', 'i', 'own', 'a', 'puzzle', 'company', 'i', 'clearly', 'remember', 'the', 'light', 'bulb', 'moment', 'when', 'i', 'was', 'working', 'on', 'my', 'hobby', 'which', 'is', 'jigsaw', 'puzzles', 'and', 'my', 'daughter', 'came', 'over', 'to', 'the', 'table', 'where', 'i', 'was', 'assembling', 'the', 'pieces', 'continue', 'reading']"
89,Simple Ways Video Self-Modeling Can Help Your ASD Child,https://www.autismparentingmagazine.com/,category-autism-articles,"Are you concerned that your child’s challenging behaviors are unchangeable? Are you worried there’s no way to teach your pre-verbal child? Do you have sleepless nights wondering if your child will ever socialize with peers? This may surprise you, but there’s a technique called video self-modeling that works through all of the challenges listed above… Continue Reading
",https://www.autismparentingmagazine.com/video-self-modeling-helps-asd/,"['are', 'you', 'concerned', 'that', 'your', 'child', 's', 'challenging', 'behaviors', 'are', 'unchangeable', 'are', 'you', 'worried', 'there', 's', 'no', 'way', 'to', 'teach', 'your', 'pre', 'verbal', 'child', 'do', 'you', 'have', 'sleepless', 'nights', 'wondering', 'if', 'your', 'child', 'will', 'ever', 'socialize', 'with', 'peers', 'this', 'may', 'surprise', 'you', 'but', 'there', 's', 'a', 'technique', 'called', 'video', 'self', 'modeling', 'that', 'works', 'through', 'all', 'of', 'the', 'challenges', 'listed', 'above', 'continue', 'reading']"
90,Free Expert Incentive Charts Can Boost Behavioral Change,https://www.autismparentingmagazine.com/,category-autism-articles,"Most of us are familiar with reward or incentive charts. Maybe we first came across them as a child, hoping to receive a star for our chart on the kitchen fridge. Or perhaps we learned about them when studying to be a teacher. Whether you call them sticker charts, star charts, or behavior modification or… Continue Reading
",https://www.autismparentingmagazine.com/boost-behavioral-change/,"['most', 'of', 'us', 'are', 'familiar', 'with', 'reward', 'or', 'incentive', 'charts', 'maybe', 'we', 'first', 'came', 'across', 'them', 'as', 'a', 'child', 'hoping', 'to', 'receive', 'a', 'star', 'for', 'our', 'chart', 'on', 'the', 'kitchen', 'fridge', 'or', 'perhaps', 'we', 'learned', 'about', 'them', 'when', 'studying', 'to', 'be', 'a', 'teacher', 'whether', 'you', 'call', 'them', 'sticker', 'charts', 'star', 'charts', 'or', 'behavior', 'modification', 'or', 'continue', 'reading']"
91,How to Take Charge of Your Child’s ASD Treatment Now,https://www.autismparentingmagazine.com/,category-autism-articles,"It was an ordinary weekday morning in September.  I was sitting at the kitchen counter working on an assignment for one of my graduate school classes when the phone rang.  The caller ID told me it was someone from my son Alexander’s school, and my mind immediately began to race. Was there a problem? What… Continue Reading
",https://www.autismparentingmagazine.com/take-charge-childs-asd-treatment/,"['it', 'was', 'an', 'ordinary', 'weekday', 'morning', 'in', 'september', 'i', 'was', 'sitting', 'at', 'the', 'kitchen', 'counter', 'working', 'on', 'an', 'assignment', 'for', 'one', 'of', 'my', 'graduate', 'school', 'classes', 'when', 'the', 'phone', 'rang', 'the', 'caller', 'id', 'told', 'me', 'it', 'was', 'someone', 'from', 'my', 'son', 'alexander', 's', 'school', 'and', 'my', 'mind', 'immediately', 'began', 'to', 'race', 'was', 'there', 'a', 'problem', 'what', 'continue', 'reading']"
92,Best Ways to Integrate Tech and Gadget-Like Toys with Autism,https://www.autismparentingmagazine.com/,category-autism-articles,"They don’t make toys like they used to. It’s not uncommon to still see the dolls and action figures of yesteryear, but as we have progressed scientifically and experienced innovative breakthroughs across technologies, toys today are more than that. They’re interactive companions, sometimes designed from a pure entertainment perspective. And, more often than not, they… Continue Reading
",https://www.autismparentingmagazine.com/integrate-gadget-like-toys-autism/,"['they', 'don', 't', 'make', 'toys', 'like', 'they', 'used', 'to', 'it', 's', 'not', 'uncommon', 'to', 'still', 'see', 'the', 'dolls', 'and', 'action', 'figures', 'of', 'yesteryear', 'but', 'as', 'we', 'have', 'progressed', 'scientifically', 'and', 'experienced', 'innovative', 'breakthroughs', 'across', 'technologies', 'toys', 'today', 'are', 'more', 'than', 'that', 'they', 're', 'interactive', 'companions', 'sometimes', 'designed', 'from', 'a', 'pure', 'entertainment', 'perspective', 'and', 'more', 'often', 'than', 'not', 'they', 'continue', 'reading']"
93,Exciting Ways Sound and Music Can Help Your Child’s Development,https://www.autismparentingmagazine.com/,category-autism-articles,"Autism is a wide, all-encompassing term that covers a variety of conditions, most of which include a difficulty in connecting with others through communication and relationship skills.  First diagnosed in 1943 by the pioneering psychiatrist Leo Kanner, autism has been studied for over half a century, with researchers continuously discovering new methods to help care… Continue Reading
",https://www.autismparentingmagazine.com/sound-music-for-childs-development/,"['autism', 'is', 'a', 'wide', 'all', 'encompassing', 'term', 'that', 'covers', 'a', 'variety', 'of', 'conditions', 'most', 'of', 'which', 'include', 'a', 'difficulty', 'in', 'connecting', 'with', 'others', 'through', 'communication', 'and', 'relationship', 'skills', 'first', 'diagnosed', 'in', '1943', 'by', 'the', 'pioneering', 'psychiatrist', 'leo', 'kanner', 'autism', 'has', 'been', 'studied', 'for', 'over', 'half', 'a', 'century', 'with', 'researchers', 'continuously', 'discovering', 'new', 'methods', 'to', 'help', 'care', 'continue', 'reading']"
94,Autism Therapies and Solutions – The Ultimate Guide,https://www.autismparentingmagazine.com/,category-autism-articles,"An exclusive Autism Parenting Magazine guide Finding the best method for treating autism is often a challenge for the loved ones of children and adults with autism spectrum disorder (ASD).  Because no two people with ASD are exactly the same, it’s vital to choose a method of treatment and therapy and an intervention plan that… Continue Reading
",https://www.autismparentingmagazine.com/autism-therapies/,"['an', 'exclusive', 'autism', 'parenting', 'magazine', 'guide', 'finding', 'the', 'best', 'method', 'for', 'treating', 'autism', 'is', 'often', 'a', 'challenge', 'for', 'the', 'loved', 'ones', 'of', 'children', 'and', 'adults', 'with', 'autism', 'spectrum', 'disorder', 'asd', 'because', 'no', 'two', 'people', 'with', 'asd', 'are', 'exactly', 'the', 'same', 'it', 's', 'vital', 'to', 'choose', 'a', 'method', 'of', 'treatment', 'and', 'therapy', 'and', 'an', 'intervention', 'plan', 'that', 'continue', 'reading']"
95,Autism Mom’s Self Care: 6 Quick Ways To Reduce Stress and Gain Clarity,https://www.autismparentingmagazine.com/,category-autism-articles,"On top of the “duties” of everyday life, dealing with unscheduled meltdowns, potty training issues, countless therapy sessions, and endless fighting with the school system to get the much-needed and well-deserved accommodations and services, parenting a child with autism can be VERY stressful and overwhelming. Many parents may attest to the fact that we become… Continue Reading
",https://www.autismparentingmagazine.com/ways-reducing-stress-gain-clarity/,"['on', 'top', 'of', 'the', 'duties', 'of', 'everyday', 'life', 'dealing', 'with', 'unscheduled', 'meltdowns', 'potty', 'training', 'issues', 'countless', 'therapy', 'sessions', 'and', 'endless', 'fighting', 'with', 'the', 'school', 'system', 'to', 'get', 'the', 'much', 'needed', 'and', 'well', 'deserved', 'accommodations', 'and', 'services', 'parenting', 'a', 'child', 'with', 'autism', 'can', 'be', 'very', 'stressful', 'and', 'overwhelming', 'many', 'parents', 'may', 'attest', 'to', 'the', 'fact', 'that', 'we', 'become', 'continue', 'reading']"
